id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated
052381,0,0,0,0,0,0,0,0,0,0,0,0,0
052382,0,0,0,0,0,0,0,0,0,0,0,0,0
052383,0,0,0,0,0,0,0,0,0,0,0,0,0
052387,0,0,0,0,0,0,0,0,0,0,0,0,0
052389,0,0,0,0,0,0,0,0,0,0,0,0,0
052392,0,0,0,0,0,0,0,0,1,0,0,1,0
052395,1,0,0,0,1,0,0,0,1,0,1,0,1
052396,0,0,0,0,1,0,0,0,0,0,0,1,0
052400,0,0,0,0,0,0,0,0,0,0,0,0,0
052407,0,0,0,0,0,0,0,0,0,0,0,1,1
052408,0,0,0,0,0,0,0,1,0,0,0,0,0
052422,0,0,0,0,0,0,0,0,0,0,0,0,0
052423,0,0,0,0,0,0,0,0,0,0,0,0,0
052425,0,0,0,0,0,0,0,0,0,0,0,0,0
052426,0,0,0,0,0,0,0,0,0,0,0,0,0
052427,0,0,0,0,0,0,0,0,0,0,0,0,0
052429,0,0,0,0,0,0,0,0,0,0,0,0,0
052431,0,0,0,0,0,0,0,0,0,0,0,0,0
052432,0,0,0,0,0,0,0,0,0,0,0,0,0
052433,0,0,0,0,0,0,0,0,0,0,0,0,0
052434,0,0,0,0,0,0,0,0,0,0,0,0,0
052435,0,0,0,0,0,0,0,0,0,0,0,0,0
052436,0,0,0,0,0,0,0,0,0,0,0,0,0
052437,0,0,0,0,0,0,0,0,0,0,0,0,0
052439,0,0,0,0,0,0,0,0,0,0,0,0,0
052441,0,0,0,0,0,0,0,0,0,0,0,0,0
052442,0,0,0,0,0,0,0,0,0,0,0,0,0
052444,0,0,0,0,0,0,0,0,0,0,0,0,0
052447,0,0,0,0,0,0,0,0,0,0,0,0,0
052450,0,0,0,0,0,0,0,0,0,0,0,0,0
052451,0,0,0,0,0,0,0,0,0,0,0,0,0
052452,0,0,0,0,0,0,0,0,0,0,0,0,0
052453,0,0,0,0,0,0,0,0,0,0,0,0,0
052454,0,0,0,0,0,0,0,0,0,0,0,0,0
052458,0,0,0,0,0,0,0,0,0,0,0,0,0
052460,1,1,1,0,1,0,0,1,1,0,0,0,1
052461,1,0,0,0,0,0,0,0,0,0,0,1,1
052462,0,0,0,0,0,0,0,0,0,0,0,0,0
052463,0,0,0,0,0,0,0,0,0,0,0,0,0
052466,0,0,0,0,0,0,0,0,0,0,0,0,0
052470,0,0,0,0,0,0,0,0,0,0,0,0,0
052471,0,0,0,0,0,0,0,0,0,0,0,0,0
052475,0,0,0,0,0,0,0,0,0,0,0,0,0
052481,0,0,0,0,0,0,0,0,0,0,0,0,0
052482,0,0,0,0,0,0,0,0,0,0,0,0,0
052484,0,0,0,0,0,0,0,0,0,0,0,0,0
052485,0,0,0,0,0,0,0,0,0,0,0,0,0
052486,0,0,0,0,0,0,0,0,0,0,0,0,0
052488,0,0,0,0,0,0,0,0,0,0,0,0,0
052490,0,0,0,0,0,0,0,0,0,0,0,0,0
052492,0,0,0,0,0,0,0,0,0,0,0,0,0
052496,0,0,0,0,0,0,0,0,0,0,0,0,0
052497,0,0,0,0,0,0,0,0,0,0,0,0,0
052498,0,0,0,0,0,0,0,0,0,0,0,0,0
052499,0,0,0,0,0,0,0,0,0,0,0,0,0
052500,0,0,0,0,0,0,0,0,0,0,0,0,0
052509,0,0,0,0,0,0,0,0,0,0,0,0,0
052510,0,0,0,0,0,0,0,0,0,0,0,0,0
052511,0,0,0,0,0,0,0,0,0,0,0,0,0
052517,0,0,0,0,0,0,0,0,0,0,0,0,0
052518,0,0,0,0,0,0,0,1,0,0,0,0,0
052519,0,0,0,0,0,0,0,0,0,0,0,0,0
052520,0,0,0,0,0,0,0,0,0,0,0,0,0
052521,0,0,0,0,0,0,0,0,0,0,0,0,0
052522,0,0,1,0,0,0,0,1,0,0,0,0,1
052528,0,0,0,0,0,0,0,0,0,0,0,0,0
052534,0,0,0,0,0,0,0,0,0,0,0,0,0
052535,0,0,0,0,0,0,0,0,0,0,0,0,0
052537,0,0,0,0,0,0,0,0,0,0,0,0,0
052538,0,0,0,0,0,0,0,0,0,0,0,0,0
052539,0,0,0,0,0,0,0,0,0,0,0,0,0
052542,0,0,0,0,0,0,0,0,0,0,0,0,0
052545,0,0,0,0,0,0,0,0,0,0,0,0,0
052554,0,0,0,0,0,0,0,0,0,0,0,0,0
052559,0,0,0,0,0,0,0,0,0,0,0,0,0
052562,0,0,0,0,0,0,0,0,0,0,0,0,0
052563,0,0,0,0,0,0,0,0,0,0,0,0,0
052566,1,0,0,0,1,0,0,1,0,0,0,1,0
052567,1,0,0,0,0,0,0,0,0,0,0,0,0
052568,0,0,0,0,0,0,0,0,0,0,0,0,0
052570,0,0,0,0,0,0,0,0,0,0,0,0,0
052571,0,0,0,0,0,0,0,0,0,0,0,0,0
052572,0,0,0,0,1,0,0,0,0,0,0,0,0
052581,0,0,0,0,0,0,0,0,0,0,0,0,0
052589,0,0,0,0,1,0,0,0,0,0,0,0,0
052590,0,0,0,0,0,0,0,0,0,0,0,0,0
052591,0,0,0,0,0,0,0,0,0,0,0,0,0
052594,0,0,0,0,0,0,0,0,0,0,0,0,0
052610,0,0,0,0,0,0,0,0,0,0,0,0,0
052620,1,0,1,0,0,0,0,1,0,0,0,1,0
052623,1,0,0,0,1,0,0,1,0,0,0,0,0
052635,0,0,0,0,0,0,0,0,0,0,0,0,0
052638,0,0,0,0,0,0,0,0,0,0,0,0,0
052641,0,0,0,0,0,0,0,1,0,0,0,0,0
052643,0,0,0,0,0,0,0,0,0,0,0,0,0
052645,0,0,0,0,0,0,0,0,0,0,0,0,0
052679,0,0,0,0,0,0,0,0,0,0,0,0,0
052683,1,0,0,0,0,1,0,1,1,1,1,0,0
052686,1,0,1,0,1,1,0,1,0,1,1,0,1
052689,1,0,1,0,1,1,0,1,0,1,1,0,1
052703,0,0,0,0,0,0,0,1,0,0,0,0,0
052706,0,0,1,1,1,0,0,1,1,1,0,0,0
052721,0,0,0,0,0,0,0,1,1,0,0,0,0
052735,0,0,0,0,0,0,0,0,0,0,0,0,0
052788,0,0,0,0,0,0,0,0,0,0,0,0,0
052789,0,0,0,0,0,0,0,0,0,0,0,0,0
052794,0,0,0,0,0,0,0,0,0,0,0,0,0
052795,0,0,0,0,0,0,0,0,0,0,0,0,0
052796,0,0,0,0,0,0,0,0,0,0,0,0,0
052816,0,0,0,0,0,0,0,0,0,0,0,0,0
052820,0,0,0,0,0,0,0,0,0,0,0,0,0
052828,0,0,0,0,0,0,0,0,0,0,0,0,0
052830,0,0,0,0,0,0,0,0,0,0,0,0,0
052831,0,0,0,0,0,0,0,0,0,0,0,0,0
052834,0,0,0,0,0,0,0,0,0,0,0,0,0
052843,0,0,0,0,0,0,0,0,0,0,0,0,0
052845,0,0,0,0,0,0,0,0,0,0,0,0,0
052867,0,0,0,0,0,0,0,0,0,0,0,0,0
052868,0,0,0,0,0,0,0,0,0,0,0,0,0
052883,0,0,0,0,0,0,0,0,0,0,0,0,0
052886,0,0,0,0,0,0,0,0,0,0,0,0,0
052892,0,0,0,0,0,0,0,0,0,0,0,0,0
052896,1,0,0,0,1,0,0,1,0,0,0,0,1
052911,0,0,0,0,0,0,0,0,0,0,0,0,0
052920,0,0,0,0,0,0,0,0,0,0,0,0,0
052921,1,0,0,0,1,0,0,0,0,0,0,0,0
052922,0,0,0,0,0,0,0,0,0,0,0,0,0
