id,building,carbon,climate,economy,energy,food,general,life,pollution,prod&cons,resources,transport,dedicated,total
29870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30046,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30828,0,0,0,0,0,0,0,1,1,0,0,0,0,2
30842,0,0,0,0,1,0,0,2,1,0,1,1,1,6
30436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30430,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31297,0,0,0,0,0,0,0,1,0,1,0,0,1,1
31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31829,0,0,1,0,0,0,0,1,1,0,0,0,1,1
30853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31807,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30068,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31817,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29932,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30861,0,0,0,0,2,0,0,1,1,0,1,0,2,3
29892,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30808,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30059,0,0,1,0,0,0,0,1,2,0,1,0,1,2
31279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29896,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31278,0,0,0,0,1,1,0,6,2,1,0,1,5,8
31269,0,0,0,0,0,0,0,4,0,0,0,0,1,4
29887,0,0,0,0,0,0,0,2,0,1,0,0,1,3
30052,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31179,0,0,0,0,1,0,0,2,1,0,1,0,0,2
30060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30002,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30815,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30813,2,0,1,0,1,0,0,10,2,0,1,2,3,12
30814,3,0,1,0,1,0,0,4,0,0,0,0,5,6
29390,2,0,1,0,1,0,0,1,3,1,0,0,0,6
29953,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30388,0,0,0,0,0,0,0,1,0,0,0,0,1,1
